Date,Ticker,Open,High,Low,Close,Volume
2025-02-27 00:00:00-05:00,AAPL,237.94643641845556,240.97779411500133,235.61079643123784,235.84933471679688,41153600
2025-02-28 00:00:00-05:00,AAPL,235.50149647860906,240.61007450668035,228.79275994472408,240.36160278320312,56833400
2025-03-03 00:00:00-05:00,AAPL,240.31188380351972,242.5381957053339,234.66661403302143,236.5748748779297,47184000
2025-03-04 00:00:00-05:00,AAPL,236.25683384188991,238.60240725621293,233.24534293735957,234.48770141601562,53798100
2025-03-05 00:00:00-05:00,AAPL,233.98082285378285,235.1039197629907,227.82866128733946,234.2988739013672,47227600
2025-03-06 00:00:00-05:00,AAPL,233.00682927336524,236.4059203890797,231.73465535282332,233.89138793945312,45170400
2025-03-07 00:00:00-05:00,AAPL,233.67273718007357,239.89446338205195,233.32487071745646,237.60853576660156,46273600
2025-03-10 00:00:00-04:00,AAPL,234.10009611136832,234.71631625547707,222.84930513729455,226.08937072753906,72071200
2025-03-11 00:00:00-04:00,AAPL,222.44182022291236,224.45940937640347,216.12069905845206,219.48997497558594,76137400
2025-03-12 00:00:00-04:00,AAPL,218.7942505386503,220.39440897367027,213.5962265598192,215.653564453125,62547500
2025-03-13 00:00:00-04:00,AAPL,214.6298526174969,215.5144112677834,207.14588618522245,208.39817810058594,61368300
2025-03-14 00:00:00-04:00,AAPL,209.9585940343847,212.64208545758027,208.2988048386841,212.18490600585938,60107600
2025-03-17 00:00:00-04:00,AAPL,212.00600336087763,213.9043309003415,208.68642489319868,212.69178771972656,48073400
2025-03-18 00:00:00-04:00,AAPL,212.85080057479257,213.83473880015984,210.19712464056028,211.38978576660156,42432400
2025-03-19 00:00:00-04:00,AAPL,212.91044076829724,217.4226803637017,212.443312738742,213.92420959472656,54385400
2025-03-20 00:00:00-04:00,AAPL,212.6818400591608,216.16044383082547,210.9226561911479,212.79116821289062,48862900
2025-03-21 00:00:00-04:00,AAPL,210.26669685360034,217.5021918152461,209.9884097524224,216.93568420410156,94127800
2025-03-24 00:00:00-04:00,AAPL,219.64899945464327,220.1260609084734,217.24379503613238,219.38064575195312,44299500
2025-03-25 00:00:00-04:00,AAPL,219.4204082670252,222.73005335992565,218.73462390108503,222.38218688964844,34493600
2025-03-26 00:00:00-04:00,AAPL,222.1436424317859,223.64442126802376,219.12223310716143,220.17575073242188,34466100
2025-03-27 00:00:00-04:00,AAPL,220.03661426059983,223.61461307047793,219.21168633594712,222.48158264160156,37094800
2025-03-28 00:00:00-04:00,AAPL,220.31488968867507,222.44180687800483,216.34927581514728,216.56793212890625,39818600
2025-03-31 00:00:00-04:00,AAPL,215.6833836525119,224.24075018814546,214.90815310911736,220.7720947265625,65299300
2025-04-01 00:00:00-04:00,AAPL,218.46626491168394,222.31260214779184,217.5618242432653,221.8256072998047,36412700
2025-04-02 00:00:00-04:00,AAPL,219.9670353213626,223.8133724100327,219.66886624627372,222.5213165283203,35905900
2025-04-03 00:00:00-04:00,AAPL,204.28348559152053,206.22157697816277,200.0197179050274,201.94786071777344,103419000
2025-04-04 00:00:00-04:00,AAPL,192.70471987275084,198.65810753704542,186.19475800144227,187.22840881347656,125910900
2025-04-07 00:00:00-04:00,AAPL,176.11674047268428,192.96311894309866,173.55251067175698,180.3507080078125,160466300
2025-04-08 00:00:00-04:00,AAPL,185.55865310846366,189.17640027021665,168.17558356470508,171.36595153808594,120859500
2025-04-09 00:00:00-04:00,AAPL,170.89883496621582,199.38363475051753,170.83920418374143,197.6343994140625,184395900
2025-04-10 00:00:00-04:00,AAPL,187.9141823452429,193.58926741380884,181.88128226075605,189.25592041015625,121880000
2025-04-11 00:00:00-04:00,AAPL,184.96235041538483,198.32017705332044,184.92258644836306,196.9386749267578,87435900
2025-04-14 00:00:00-04:00,AAPL,210.14745189040866,211.63828226401768,199.93029560984905,201.281982421875,101352900
2025-04-15 00:00:00-04:00,AAPL,200.6259945192588,202.26590170954893,198.57859009217825,200.90428161621094,51343900
2025-04-16 00:00:00-04:00,AAPL,197.1473909296092,199.47308245703653,191.19400339685228,193.0823974609375,59732400
2025-04-17 00:00:00-04:00,AAPL,195.9944894564487,197.61452992177487,193.2314851467638,195.7758331298828,52164700
2025-04-21 00:00:00-04:00,AAPL,192.08851517151226,192.6152739871965,188.64966000796989,191.97918701171875,46742500
2025-04-22 00:00:00-04:00,AAPL,194.92107095045932,200.35763286451953,194.7719939992729,198.51895141601562,52976400
2025-04-23 00:00:00-04:00,AAPL,204.7406939661261,206.72846769395255,201.56025903470575,203.34925842285156,52929200
2025-04-24 00:00:00-04:00,AAPL,203.63746952607698,207.55338601533765,201.69939326414854,207.09619140625,47311000
2025-04-25 00:00:00-04:00,AAPL,205.10842646651815,208.46776890662989,204.9394675201618,208.00064086914062,38222300
2025-04-28 00:00:00-04:00,AAPL,208.71621839949725,210.2070485309222,206.19175271644127,208.85536193847656,38743100
2025-04-29 00:00:00-04:00,AAPL,207.41425458581946,210.94255602883885,207.096203506044,209.91885375976562,36827600
2025-04-30 00:00:00-04:00,AAPL,208.0205233254963,212.2743578831654,205.4065960245207,211.20095825195312,52286500
2025-05-01 00:00:00-04:00,AAPL,207.80187477964563,213.2483707428857,207.62296725165953,212.01596069335938,57365700
2025-05-02 00:00:00-04:00,AAPL,204.83013207172814,205.72463931330321,200.92416412992952,204.09466552734375,101010600
2025-05-05 00:00:00-04:00,AAPL,201.85840315300126,202.85228989395054,196.99829759637964,197.67413330078125,69018500
2025-05-06 00:00:00-04:00,AAPL,196.99832434112832,199.42339557924856,195.81559653234874,197.29647827148438,51216500
2025-05-07 00:00:00-04:00,AAPL,197.9524407308952,198.2207944248892,192.0686324392914,195.05029296875,68536700
2025-05-08 00:00:00-04:00,AAPL,196.51130456752412,198.82706269335065,193.48988012199126,196.28271484375,50478900
2025-05-09 00:00:00-04:00,AAPL,197.78345792922866,199.3140368102294,196.33237664044202,197.3163299560547,36453900
2025-05-12 00:00:00-04:00,AAPL,209.95526516858178,210.2538252478288,205.75556156059073,209.776123046875,63775800
2025-05-13 00:00:00-04:00,AAPL,209.4178625594749,212.3735786127325,207.99474788922345,211.9058380126953,51909300
2025-05-14 00:00:00-04:00,AAPL,211.4082104531309,212.91095711473224,209.5671180117484,211.30870056152344,49325800
2025-05-15 00:00:00-04:00,AAPL,209.93535780893234,211.93569971673273,208.53213606160298,210.43295288085938,45029500
2025-05-16 00:00:00-04:00,AAPL,211.33859654598928,211.54759317457453,208.76105751069144,210.24388122558594,54737900
2025-05-19 00:00:00-04:00,AAPL,206.90999202317107,208.47243269467637,203.2775387890809,207.7758026123047,46140500
2025-05-20 00:00:00-04:00,AAPL,206.67113760639387,207.46729276724128,204.04383620537516,205.8650360107422,42496600
2025-05-21 00:00:00-04:00,AAPL,204.1831685508297,206.04416933851562,199.74462882701684,201.11798095703125,59211800
2025-05-22 00:00:00-04:00,AAPL,199.7446272097534,201.77480849030061,198.7394754118135,200.39149475097656,46742400
2025-05-23 00:00:00-04:00,AAPL,192.73850002209878,196.74911564225795,192.52951856677853,194.330810546875,78432900
2025-05-27 00:00:00-04:00,AAPL,197.34622283817185,199.77448939448533,196.4803970243206,199.24703979492188,56288500
2025-05-28 00:00:00-04:00,AAPL,199.6252046868552,201.75491117265972,198.93852099816252,199.45602416992188,45339700
2025-05-29 00:00:00-04:00,AAPL,202.60082660426147,202.82971610271787,197.55520490499057,198.98828125,51396800
2025-05-30 00:00:00-04:00,AAPL,198.4110493394953,200.98860329086406,195.83351057352263,199.88394165039062,70819900
2025-06-02 00:00:00-04:00,AAPL,199.31669015009302,201.15779807678393,199.15745607510846,200.7298583984375,35423300
2025-06-03 00:00:00-04:00,AAPL,200.38153417950807,202.78989241693247,199.99341064507593,202.29229736328125,46381600
2025-06-04 00:00:00-04:00,AAPL,201.93404589483336,205.24803106286797,201.12794426741362,201.844482421875,43604000
2025-06-05 00:00:00-04:00,AAPL,202.52119947175674,203.76518718349973,199.18730633012683,199.66500854492188,55126100
2025-06-06 00:00:00-04:00,AAPL,202.023590138985,204.71060036976428,201.0781625818177,202.9391632080078,46607700
2025-06-09 00:00:00-04:00,AAPL,203.4069099948636,205.0091667110405,199.05793398755327,200.48104858398438,72862600
2025-06-10 00:00:00-04:00,AAPL,199.63515466910712,203.36711781582227,199.60530017876516,201.6951904296875,54672600
2025-06-11 00:00:00-04:00,AAPL,202.52118145308685,203.51637153393742,197.4556675860525,197.82388305664062,60989900
2025-06-12 00:00:00-04:00,AAPL,198.12246436103902,198.71956936233477,196.4107360236097,198.24188232421875,43904600
2025-06-13 00:00:00-04:00,AAPL,198.769334334526,199.40625545491926,194.7587190445596,195.50511169433594,51447300
2025-06-16 00:00:00-04:00,AAPL,196.3510290449251,197.73434281232372,195.61458283187793,197.46563720703125,43020700
2025-06-17 00:00:00-04:00,AAPL,196.25149936947125,197.4357781067605,194.27108064091922,194.69900512695312,38856200
2025-06-18 00:00:00-04:00,AAPL,194.99756984742208,196.61973472966923,194.13175923439314,195.63449096679688,45394700
2025-06-20 00:00:00-04:00,AAPL,197.28649906078425,200.72984844555882,195.9131318065836,200.03321838378906,96813500
2025-06-23 00:00:00-04:00,AAPL,200.6602023375907,201.3269779408771,198.00304635957568,200.53082275390625,55814300
2025-06-24 00:00:00-04:00,AAPL,201.61557243039425,202.46149014710028,199.23706853700068,199.3365936279297,54064000
2025-06-25 00:00:00-04:00,AAPL,200.4810436177515,202.6903668657116,199.65503400834336,200.59051513671875,39525700
2025-06-26 00:00:00-04:00,AAPL,200.4611428555203,201.66532960796235,198.50063224789568,200.03321838378906,50799100
2025-06-27 00:00:00-04:00,AAPL,200.91894034324127,202.24254507531293,199.03803155248616,200.1128387451172,73188600
2025-06-30 00:00:00-04:00,AAPL,201.03836190454115,206.39248990855162,198.3015889216639,204.18316650390625,91912800
2025-07-01 00:00:00-04:00,AAPL,205.6759567295316,209.17903048404247,205.14850713857425,206.8204345703125,78788900
2025-07-02 00:00:00-04:00,AAPL,207.90519262679368,212.31387801499196,207.13889190503232,211.418212890625,67941800
2025-07-03 00:00:00-04:00,AAPL,211.12958235725722,213.61755770997246,210.7912213537831,212.52285766601562,34955800
2025-07-07 00:00:00-04:00,AAPL,211.65705062020388,215.18997897032483,207.7957228576545,208.940185546875,50229000
2025-07-08 00:00:00-04:00,AAPL,209.08945658408672,210.41304612040562,207.4473837253886,208.9998779296875,42848900
2025-07-09 00:00:00-04:00,AAPL,208.52219391164948,210.31353924447487,206.22330706177223,210.12445068359375,48749400
2025-07-10 00:00:00-04:00,AAPL,209.49748097232364,212.45319704499605,209.0197939340788,211.3883514404297,44443600
2025-07-11 00:00:00-04:00,AAPL,209.55718962168862,211.1096837700706,208.85059795908091,210.14434814453125,39765800
2025-07-14 00:00:00-04:00,AAPL,208.92027389637033,209.89557123752414,206.54176989733165,207.6165771484375,38840100
2025-07-15 00:00:00-04:00,AAPL,208.21367378884585,210.8708295317098,207.91511372197888,208.1042022705078,42296300
2025-07-16 00:00:00-04:00,AAPL,209.28849593835915,211.37838618562168,207.63647661047767,209.149169921875,47490500
2025-07-17 00:00:00-04:00,AAPL,209.55721484346458,210.78129457926272,208.5819174807461,209.00985717773438,48068100
2025-07-18 00:00:00-04:00,AAPL,209.85575432940058,210.77132749863404,208.6913836081342,210.1642608642578,48974600
2025-07-21 00:00:00-04:00,AAPL,211.07983063398711,214.74212298846783,210.61209006251647,211.45799255371094,51377400
2025-07-22 00:00:00-04:00,AAPL,212.11484021935428,213.91613206526756,211.20921348603295,213.3687744140625,46404100
2025-07-23 00:00:00-04:00,AAPL,213.96588230147148,214.11515474984876,211.38834345684663,213.11996459960938,46989300
2025-07-24 00:00:00-04:00,AAPL,212.87115278650074,214.65255153978734,212.5029373149323,212.73182678222656,46022600
2025-07-25 00:00:00-04:00,AAPL,213.66733592091674,214.20474714033003,212.37358560556336,212.85128784179688,40268800
2025-07-28 00:00:00-04:00,AAPL,213.00055398053098,213.81661722083774,212.03521828670327,213.0204620361328,37858000
2025-07-29 00:00:00-04:00,AAPL,213.14982178903043,213.7767964509494,209.80599741985404,210.2538299560547,51411700
2025-07-30 00:00:00-04:00,AAPL,210.88079278566187,211.36844143995228,206.72090512781878,208.0445098876953,45512500
2025-07-31 00:00:00-04:00,AAPL,207.48718253646683,208.83068001568543,206.16357792510368,206.5716094970703,80698400
2025-08-01 00:00:00-04:00,AAPL,209.85574027592583,212.5527122409286,200.53081350952442,201.40658569335938,104434500
2025-08-04 00:00:00-04:00,AAPL,203.5263267271778,206.88012777005082,200.70993685491413,202.37191772460938,75109300
2025-08-05 00:00:00-04:00,AAPL,202.42167200915333,204.35234334482283,201.18764593221573,201.94398498535156,44155100
2025-08-06 00:00:00-04:00,AAPL,204.64094523363173,214.3440487139093,204.60112912578842,212.2242889404297,108483100
2025-08-07 00:00:00-04:00,AAPL,217.8272171299369,219.78774287041324,215.5382768294147,218.9716796875,90224800
2025-08-08 00:00:00-04:00,AAPL,219.76784743364436,229.88892965735022,218.19544514014734,228.2468719482422,113854000
2025-08-11 00:00:00-04:00,AAPL,227.08115402328403,228.71511750604432,223.9327805410339,226.3438720703125,61806100
2025-08-12 00:00:00-04:00,AAPL,227.17081559543826,229.95055565919736,226.23428798669784,228.80477905273438,55626200
2025-08-13 00:00:00-04:00,AAPL,230.2195756343437,234.1351043372746,229.58191650034667,232.47125244140625,69878500
2025-08-14 00:00:00-04:00,AAPL,233.1985666998313,234.25466305951576,230.0003892485326,231.92327880859375,51916300
2025-08-15 00:00:00-04:00,AAPL,233.1387895567921,233.417757832359,228.49593650929467,230.73765563964844,56038700
2025-08-18 00:00:00-04:00,AAPL,230.8472538899505,232.26202593201924,229.26310933608104,230.0402374267578,37476200
2025-08-19 00:00:00-04:00,AAPL,230.42880766374827,232.0129522601839,228.50591803460907,229.71145629882812,39402600
2025-08-20 00:00:00-04:00,AAPL,229.13358225147155,229.6217843388592,224.93908515924198,225.17819213867188,42263900
2025-08-21 00:00:00-04:00,AAPL,225.43724912794482,225.68632903786573,222.9564077521854,224.07228088378906,30621200
2025-08-22 00:00:00-04:00,AAPL,225.33760837029214,228.2468598588307,224.58041092619504,226.9217529296875,42477800
2025-08-25 00:00:00-04:00,AAPL,225.64648455731327,228.45611344789907,225.39740462882727,226.32398986816406,30983100
2025-08-26 00:00:00-04:00,AAPL,226.03501179732243,228.64537936019502,223.8630424721864,228.46603393554688,54575100
